ID	SEROTYPE	PRS	LMO0737	LMO1118	ORF2110	ORF2819	COMMENT
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR10513325.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR10766058.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR10958888.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR11068437.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR11347403.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR11788179.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR11832373.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR1709402.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR4052139.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR4052150.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR4052274.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR4052342.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR6798612.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR6807445.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR6807447.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7850251.skesa.fa	1/2a, 3a	FULL	FULL	PARTIAL	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912062.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912083.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912107.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912130.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912249.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7912258.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR7989187.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223467.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223508.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223568.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223575.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223582.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223703.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223704.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223705.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223799.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223849.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223913.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8223939.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8224012.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8224020.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8224026.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR8776914.skesa.fa	4b, 4d, 4e	FULL	NONE	NONE	FULL	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR9264832.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR9264840.skesa.fa	1/2b, 3b, 7	FULL	NONE	NONE	NONE	FULL	
/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Listeria_host_human/SRR9335441.skesa.fa	Nontypeable	FULL	NONE	NONE	FULL	PARTIAL	No combination of fully matched genes resulted in a known serotype
